name,sido,sigg,parcels,lat,lng,near_canoe
[상수원보호] 전라남도 영암군 #3,전라남도,영암군,1,34.7713506,126.6811032,False
[상수원보호] 전라남도 영암군 #4,전라남도,영암군,1,34.8577791,126.7057557,False
[상수원보호] 전라남도 장성군 #1,전라남도,장성군,1,35.2949611,126.6750198,False
[상수원보호] 전라남도 장성군 #2,전라남도,장성군,1,35.3153999,126.8317665,False
[상수원보호] 전라남도 장흥군,전라남도,장흥군,1,34.763084,126.8686455,False
[상수원보호] 전라남도 진도군 #1,전라남도,진도군,1,34.4434495,126.3011595,False
[상수원보호] 전라남도 진도군 #2,전라남도,진도군,2,34.546083,126.2754259,False
[상수원보호] 전라남도 진도군 #3,전라남도,진도군,1,34.2980233,126.0758605,False
[상수원보호] 전라남도 진도군 #4,전라남도,진도군,1,34.4419124,126.3384875,False
[상수원보호] 전라남도 진도군 #5,전라남도,진도군,1,34.4507236,126.3121426,False
[상수원보호] 전라남도 진도군 #6,전라남도,진도군,1,34.2555362,125.9112833,False
[상수원보호] 전라남도 진도군 #7,전라남도,진도군,1,34.234658,125.9359289,False
[상수원보호] 전라남도 진도군 #8,전라남도,진도군,1,34.2353369,126.0496751,False
[상수원보호] 전라남도 진도군 #9,전라남도,진도군,1,34.3717789,126.1678757,False
[상수원보호] 전라남도 진도군 #10,전라남도,진도군,1,34.4842937,126.0491303,False
[상수원보호] 전라남도 함평군 #1,전라남도,함평군,28,35.0776778,126.516006,False
[상수원보호] 전라남도 함평군 #2,전라남도,함평군,2,35.1291505,126.5383668,False
[상수원보호] 전라남도 함평군 #3,전라남도,함평군,1,35.1384017,126.527486,False
[상수원보호] 전라남도 함평군 #4,전라남도,함평군,1,35.0655365,126.4954934,False
[상수원보호] 전라남도 함평군 #5,전라남도,함평군,1,35.1154977,126.5247886,False
[상수원보호] 전라남도 함평군 #6,전라남도,함평군,1,35.1435953,126.4971563,False
[상수원보호] 전라남도 해남군 #1,전라남도,해남군,1,34.5033213,126.5989895,False
[상수원보호] 전라남도 해남군 #2,전라남도,해남군,1,34.5293498,126.5844719,False
[상수원보호] 전라남도 해남군 #3,전라남도,해남군,1,34.5882793,126.4226401,False
[상수원보호] 전라남도 해남군 #4,전라남도,해남군,1,34.3384709,126.5441353,False
[상수원보호] 전라남도 화순군 #1,전라남도,화순군,1,34.9740412,127.164305,False
[상수원보호] 전라남도 화순군 #2,전라남도,화순군,1,34.980788,127.1520395,False
[상수원보호] 전라남도 화순군 #3,전라남도,화순군,1,34.9944865,127.1323193,False
[상수원보호] 전라남도 화순군 #4,전라남도,화순군,3,35.0125574,127.1153867,False
[상수원보호] 전라남도 화순군 #5,전라남도,화순군,1,35.1022596,127.1080832,False
[상수원보호] 전라남도 화순군 #6,전라남도,화순군,1,35.1153514,127.1007282,False
[상수원보호] 전라남도 화순군 #7,전라남도,화순군,1,35.1147477,127.1140486,False
[상수원보호] 전라남도 화순군 #8,전라남도,화순군,1,35.0855453,127.1042659,False
[상수원보호] 전라남도 화순군 #9,전라남도,화순군,1,35.1251702,127.1141509,False
[상수원보호] 전라남도 화순군 #10,전라남도,화순군,1,35.0978203,127.0905625,False
[상수원보호] 전라남도 화순군 #11,전라남도,화순군,1,35.0814115,127.0930917,False
[상수원보호] 전북특별자치도 남원시 #1,전북특별자치도,남원시,4,35.4199763,127.3992358,False
[상수원보호] 전북특별자치도 남원시 #2,전북특별자치도,남원시,3,35.4246037,127.4119227,False
[상수원보호] 전북특별자치도 남원시 #3,전북특별자치도,남원시,1,35.4296642,127.4428445,False
[상수원보호] 전북특별자치도 남원시 #4,전북특별자치도,남원시,10,35.4445598,127.4532846,False
[상수원보호] 전북특별자치도 남원시 #5,전북특별자치도,남원시,4,35.4907852,127.464374,False
[상수원보호] 전북특별자치도 남원시 #6,전북특별자치도,남원시,3,35.410617,127.4377212,False
[상수원보호] 전북특별자치도 남원시 #7,전북특별자치도,남원시,4,35.4597268,127.4346599,False
[상수원보호] 전북특별자치도 남원시 #8,전북특별자치도,남원시,3,35.4562319,127.4070703,False
[상수원보호] 전북특별자치도 남원시 #9,전북특별자치도,남원시,1,35.4556128,127.4688377,False
[상수원보호] 전북특별자치도 남원시 #10,전북특별자치도,남원시,1,35.4557355,127.4891236,False
[상수원보호] 전북특별자치도 남원시 #11,전북특별자치도,남원시,1,35.4747224,127.4703504,False
[상수원보호] 전북특별자치도 남원시 #12,전북특별자치도,남원시,1,35.4259891,127.4852625,False
[상수원보호] 전북특별자치도 남원시 #13,전북특별자치도,남원시,1,35.3959936,127.4714874,False
[상수원보호] 전북특별자치도 남원시 #14,전북특별자치도,남원시,1,35.4452225,127.4404475,False
[상수원보호] 전북특별자치도 남원시 #15,전북특별자치도,남원시,1,35.475547,127.4377651,False
[상수원보호] 전북특별자치도 남원시 #16,전북특별자치도,남원시,1,35.4405491,127.404197,False
[상수원보호] 전북특별자치도 남원시 #17,전북특별자치도,남원시,1,35.4429839,127.478936,False
[상수원보호] 전북특별자치도 남원시 #18,전북특별자치도,남원시,1,35.4110283,127.4691292,False
[상수원보호] 전북특별자치도 남원시 #19,전북특별자치도,남원시,1,35.4450388,127.4235467,False
[상수원보호] 전북특별자치도 무주군 #1,전북특별자치도,무주군,2,35.8043534,127.7048272,False
[상수원보호] 전북특별자치도 무주군 #2,전북특별자치도,무주군,1,35.8837946,127.7779335,False
[상수원보호] 전북특별자치도 무주군 #3,전북특별자치도,무주군,1,35.9710654,127.7759255,False
[상수원보호] 전북특별자치도 무주군 #5,전북특별자치도,무주군,1,35.9723462,127.7871238,False
[상수원보호] 전북특별자치도 무주군 #6,전북특별자치도,무주군,1,35.8640871,127.7759909,False
[상수원보호] 전북특별자치도 무주군 #7,전북특별자치도,무주군,1,35.8469114,127.7527428,False
[상수원보호] 전북특별자치도 무주군 #8,전북특별자치도,무주군,1,35.9494676,127.776538,False
[상수원보호] 전북특별자치도 무주군 #10,전북특별자치도,무주군,1,35.9810607,127.882178,False
[상수원보호] 전북특별자치도 무주군 #13,전북특별자치도,무주군,1,35.7531097,126.636003,False
[상수원보호] 전북특별자치도 부안군 #1,전북특별자치도,부안군,3,35.6723312,126.6420627,False
[상수원보호] 전북특별자치도 부안군 #2,전북특별자치도,부안군,1,35.6195315,126.5718855,False
[상수원보호] 전북특별자치도 부안군 #3,전북특별자치도,부안군,1,35.6544327,126.6196524,False
[상수원보호] 전북특별자치도 부안군 #4,전북특별자치도,부안군,1,35.6577037,126.5753478,False
[상수원보호] 전북특별자치도 익산시,전북특별자치도,익산시,2,35.9430774,126.9883506,False
[상수원보호] 전북특별자치도 임실군,전북특별자치도,임실군,1,35.7040658,127.2834405,False
[상수원보호] 전북특별자치도 장수군 #1,전북특별자치도,장수군,1,35.5669637,127.5524746,False
[상수원보호] 전북특별자치도 장수군 #2,전북특별자치도,장수군,1,35.5578255,127.5585046,False
[상수원보호] 전북특별자치도 장수군 #3,전북특별자치도,장수군,1,35.5994608,127.5907448,False
[상수원보호] 전북특별자치도 정읍시,전북특별자치도,정읍시,1,35.5545896,127.0595522,False
[상수원보호] 제주특별자치도 서귀포시 #1,제주특별자치도,서귀포시,6,33.2425488,126.4832063,False
[상수원보호] 제주특별자치도 서귀포시 #2,제주특별자치도,서귀포시,1,33.2694869,126.5610802,False
[상수원보호] 제주특별자치도 서귀포시 #3,제주특별자치도,서귀포시,1,33.2455832,126.3933128,False
[상수원보호] 제주특별자치도 제주시 #1,제주특별자치도,제주시,1,33.4886499,126.4368548,False
[상수원보호] 제주특별자치도 제주시 #3,제주특별자치도,제주시,1,33.5153672,126.5307796,False
[상수원보호] 제주특별자치도 제주시 #4,제주특별자치도,제주시,1,33.4027909,126.4860758,False
[상수원보호] 제주특별자치도 제주시 #5,제주특별자치도,제주시,4,33.4027573,126.2605638,False
[상수원보호] 제주특별자치도 제주시 #6,제주특별자치도,제주시,1,33.9502324,126.3122317,False
[상수원보호] 제주특별자치도 제주시 #7,제주특별자치도,제주시,2,33.9566685,126.2963713,False
[상수원보호] 충청남도 공주시,충청남도,공주시,1,36.5771078,126.9667284,False
[상수원보호] 충청남도 아산시,충청남도,아산시,1,36.7516258,127.0193663,False
[상수원보호] 충청남도 예산군,충청남도,예산군,1,36.6623201,126.81771,False
[상수원보호] 충청남도 천안시 #1,충청남도,천안시,1,36.7565452,127.2998223,False
[상수원보호] 충청남도 천안시 #2,충청남도,천안시,1,36.745421,127.1288243,False
[상수원보호] 충청북도 보은군 #2,충청북도,보은군,1,36.5057665,127.7190198,False
[상수원보호] 충청북도 옥천군 #2,충청북도,옥천군,1,36.3422914,127.8122036,False
[상수원보호] 충청북도 청원군,충청북도,청원군,12,36.4544302,127.4538838,False
[상수원보호] 충청북도 청주시,충청북도,청주시,1,36.4879737,127.5087862,False
